ts,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gt_pos_x,gt_pos_y,gt_pos_z,gt_rot_w,gt_rot_x,gt_rot_y,gt_rot_z,FL_x,FL_y,FL_z,FL_contact,FR_x,FR_y,FR_z,FR_contact,BL_x,BL_y,BL_z,BL_contact,BR_x,BR_y,BR_z,BR_contact
2.22,0.07222467371060676,1.4474113354222058,10.183257128204335,0.0006841016631786279,-0.001478545138033969,1.254958919502809,-0.9387338576538741,0.34464292317451706,0.23529440384305556,0.5724321255945909,0.0,0.0,-0.8199521093254524,0.35200000000000004,0.2,-0.26318754473153216,0,0.01745964200267447,-0.2164272115096482,-0.3197271963932571,1,-0.3179108202441885,0.2391237220338202,-0.3197271963932571,1,-0.04799999999999999,-0.2,-0.26318754473153216,0
2.23,-0.0576118647223134,1.5638568608006025,10.16776952944889,0.0009249890956688523,0.0021123412219048944,1.2541416198377995,-0.9429905358928644,0.33281954452298695,0.2372308638709299,0.5775727034222674,0.0,0.0,-0.816339250717184,0.36800000000000005,0.2,-0.2751310112835145,0,0.002172590607713812,-0.21655056608841836,-0.3216636564211314,1,-0.32744692099748035,0.24317867767268225,-0.3216636564211314,1,-0.03199999999999997,-0.2,-0.2751310112835145,0
2.24,0.014357101881610128,1.8041413144625498,10.032445111892555,-0.00020930445720160616,-0.0007588480234906815,1.2592737491724706,-0.9470983049947443,0.32094360980720926,0.2392069702305395,0.5826904796685761,0.0,0.0,-0.812694164433094,0.384,0.2,-0.2874666766435695,0,-0.013114803864490307,-0.21648181323010163,-0.323639762780741,1,-0.33693131408606214,0.2473531441716909,-0.323639762780741,1,-0.016000000000000014,-0.2,-0.2874666766435695,0
2.25,0.06968996195706369,1.7098455241163786,10.14208983174163,-0.0015686139478933024,1.3351989990338647e-05,1.2584758249684325,-0.9510565162951535,0.3090169943749475,0.24122147477075265,0.587785252292473,0.0,0.0,-0.8090169943749475,0.0,0.2,-0.3,0,-0.028400127357131565,-0.21622096379157135,-0.3256542673209542,1,-0.3463625018143175,0.2516464623341939,-0.3256542673209542,1,-0.4,-0.2,-0.3,0
2.2600000000000002,-0.15313076709788012,1.7658703457273037,10.270436731083642,-0.0004947774434325872,-4.968060945350409e-06,1.2548655452063633,-0.954864544746643,0.2970415815770349,0.24327310508732433,0.5928568201610592,0.0,0.0,-0.805307885711122,0.016000000000000014,0.2,-0.28746667664356956,0,-0.043680966140438884,-0.2157680589639776,-0.32770589763752583,1,-0.355738994888375,0.25605795419548383,-0.32770589763752583,1,-0.384,-0.2,-0.28746667664356956,0
2.27,0.09509208783095043,1.6176954446892324,10.070019409141793,0.0014452462817899324,-0.0009062116335527571,1.249998177021827,-0.958521789017376,0.28501926246997605,0.2453605653265731,0.5979049830575189,0.0,0.0,-0.8015669848708765,0.032,0.2,-0.2751310112835145,0,-0.05895490719282688,-0.21512317026624297,-0.3297933578767746,1,-0.36505931265128244,0.26058692312985626,-0.3297933578767746,1,-0.368,-0.2,-0.2751310112835145,0
2.2800000000000002,0.014694526991806612,1.6685914898486318,10.152561612686888,-0.0004728284251822651,0.00033689174272695977,1.2584324328678755,-0.9620276715860859,0.27295193551732505,0.24748253700387046,0.6029295416890248,0.0,0.0,-0.797794439538571,0.04799999999999999,0.2,-0.2631875447315322,0,-0.07421953858194211,-0.21428639953376877,-0.331915329554072,1,-0.37432198331682054,0.26523265396061463,-0.331915329554072,1,-0.35200000000000004,-0.2,-0.2631875447315322,0
2.29,-0.10762242182750577,1.554701152560012,10.244177267839211,0.0013335485080316954,9.853219473418154e-05,1.2494903672102222,-0.9653816388332739,0.26084150628989705,0.24963767983642388,0.6079302976946053,0.0,0.0,-0.7939903986478354,0.064,0.2,-0.25182463258982846,0,-0.08947244984553457,-0.21325787890235365,-0.3340704723866254,1,-0.3835255442019146,0.2699944130730058,-0.3340704723866254,1,-0.336,-0.2,-0.25182463258982846,0
2.3000000000000003,-0.2365911086710428,1.7783524461467497,10.0706428875652,-0.0007480521740226869,0.0009820408075491304,1.2484700241179494,-0.9685831611286312,0.24868988716485438,0.2518246325898285,0.6129070536529766,0.0,0.0,-0.7901550123756903,0.08000000000000002,0.2,-0.24122147477075268,0,-0.10471123237209984,-0.21203777078732827,-0.33625742514003,1,-0.39266854195761036,0.2748714485300661,-0.33625742514003,1,-0.32,-0.2,-0.24122147477075268,0
2.31,-0.0025634290940439904,1.7270970265761405,10.03065960840405,-0.00037362325021643406,0.0013062399886269217,1.2557275853560497,-0.971631732914674,0.2364989970237246,0.2540420139378512,0.6178596130903343,0.0,0.0,-0.7862884321366189,0.096,0.2,-0.23154528940713112,0,-0.11993347978122149,-0.210626267857908,-0.3384748064880527,1,-0.4017495327985725,0.2798629901913603,-0.3384748064880527,1,-0.30400000000000005,-0.2,-0.23154528940713112,0
2.32,0.02501078315797094,1.6354267975634142,10.004765257988176,0.00039575550600488965,-0.0004804154374476669,1.2614030891297459,-0.9745268727865771,0.22427076094938145,0.25628842333490665,0.6227877804881123,0.0,0.0,-0.7823908105765882,0.11200000000000002,0.2,-0.22294867572242105,0,-0.13513678830357262,-0.20902359300676807,-0.3407212158851082,1,-0.4107670827310772,0.2849682498345962,-0.3407212158851082,1,-0.28800000000000003,-0.2,-0.22294867572242105,0
2.33,-0.006003057640988119,1.6102384387376047,10.028743397370054,0.0012577375453197391,-0.0010456382792549388,1.2598667423335783,-0.9772681235681935,0.2120071099220548,0.25856244190067157,0.6276913612907004,0.0,0.0,-0.7784623015670235,0.128,0.2,-0.21556720744979846,0,-0.15031875716049592,-0.20722999931484626,-0.34299523445087315,1,-0.4197197677794561,0.29018642128009453,-0.34299523445087315,1,-0.272,-0.2,-0.21556720744979846,0
2.34,-0.05985255746827494,1.726411096816089,10.047111105090579,0.0004073401507522899,0.0011250238791622198,1.254530972582018,-0.9798550523842467,0.1997099805144075,0.2608626333162797,0.6325701619131242,0.0,0.0,-0.7745030601987339,0.144,0.2,-0.20951729475339803,0,-0.1654769889431126,-0.20524577001137864,-0.34529542586648126,1,-0.4286061742109563,0.29551668051809243,-0.34529542586648126,1,-0.256,-0.2,-0.20951729475339803,0
2.35,-0.001761923436297514,1.7356549634633367,10.032198221910875,-0.0005444821327829338,-0.00017928297647107632,1.26035629172118,-0.9822872507286887,0.18738131458572457,0.2631875447315322,0.6374239897486897,0.0,0.0,-0.7705132427757893,0.16000000000000003,0.2,-0.20489434837048465,0,0.16000000000000003,-0.2,-0.20489434837048465,0,-0.24,0.2,-0.20489434837048465,0,-0.24,-0.2,-0.20489434837048465,0
2.36,-0.13130281095215407,1.4998439680421403,9.93315387520803,-0.00030895224612578407,-0.0009624496195162223,1.2614513641434517,-0.9845643345292053,0.1750230589752763,0.26553570768254825,0.6422526531765843,0.0,0.0,-0.76649300680935,0.17600000000000002,0.2,-0.20177127492713112,0,0.17600000000000002,-0.2,-0.20177127492713112,0,-0.224,0.2,-0.20177127492713112,0,-0.224,-0.2,-0.20177127492713112,0
2.37,-0.18591745110985858,1.7062433536822683,10.024184965520053,-4.841437757923765e-05,0.0015957186597228975,1.2512614671362943,-0.986685944207868,0.16263716519488378,0.267905639019279,0.6470559615694442,0.0,0.0,-0.7624425110114479,0.192,0.2,-0.2001973271571728,0,0.192,-0.2,-0.2001973271571728,0,-0.20800000000000002,0.2,-0.2001973271571728,0,-0.20800000000000002,-0.2,-0.2001973271571728,0
2.38,-0.011873081985796098,1.5906463672231985,10.106734188371,-0.0008914526955922568,-0.0020189923917282326,1.2486400206875512,-0.988651744737914,0.15022558912075712,0.2702958418422965,0.6518337253008787,0.0,0.0,-0.7583619152887219,0.20800000000000002,0.2,-0.2001973271571728,0,0.20800000000000002,-0.2,-0.2001973271571728,0,-0.192,0.2,-0.2001973271571728,0,-0.192,-0.2,-0.2001973271571728,0
2.39,-0.025774973678766216,1.5384886602969505,10.107733281712413,-0.0009887152460706958,0.0015289307006032486,1.2531745956650902,-0.9904614256966512,0.13779029068463802,0.27270480644826744,0.6565857557529564,0.0,0.0,-0.7542513807361038,0.22400000000000003,0.2,-0.20177127492713112,0,0.22400000000000003,-0.2,-0.20177127492713112,0,-0.176,0.2,-0.20177127492713112,0,-0.176,-0.2,-0.20177127492713112,0
2.4,-0.09501148649528042,1.3013602838470322,9.89685683861832,-0.0008454944318051936,-0.0010246752645464592,1.2533680164292367,-0.9921147013144778,0.12533323356430454,0.27513101128351447,0.6613118653236517,0.0,0.0,-0.7501110696304597,0.2,0.19999999999999996,-0.3,1,0.24,-0.2,-0.20489434837048462,0,-0.16000000000000003,0.2,-0.20489434837048462,0,-0.2,-0.19999999999999996,-0.3,1
2.41,-0.10890022466386048,1.5097716865917292,10.008177669045837,0.00032470265900196303,3.762841008204652e-05,1.2562891872954491,-0.9936113105200084,0.11285638487348143,0.27757292390506194,0.6660118674342517,0.0,0.0,-0.7459411454241821,0.1899313769340807,0.19754995666027642,-0.30244191262154746,1,0.256,-0.2,-0.20951729475339803,0,-0.14400000000000002,0.2,-0.20951729475339803,0,-0.215063456700787,-0.19739204506790867,-0.30244191262154746,1
2.42,-0.09561729088342272,1.6750230648013238,10.01577473815545,0.0021634765555420894,0.0008272772829912434,1.2556943235308564,-0.9949510169813002,0.10036171485121498,0.2800290019485593,0.67068557653672,0.0,0.0,-0.7417417727387392,0.17983276150198993,0.19522662948469252,-0.30489799066504486,1,0.272,-0.2,-0.2155672074497985,0,-0.128,0.2,-0.2155672074497985,0,-0.2300929523886653,-0.19459500805129235,-0.30489799066504486,1
2.43,-0.13037977608326123,1.5985626012275624,9.802798567664764,0.0014374511604047582,0.0009134136300194094,1.2638028776443702,-0.9961336091431725,0.08785119655074315,0.2824976941024724,0.6753328081210245,0.0,0.0,-0.7375131173581739,0.16970574839217,0.19303038535354167,-0.30736668281895796,1,0.288,-0.2,-0.22294867572242105,0,-0.11200000000000004,0.2,-0.22294867572242105,0,-0.24508611373203978,-0.19160933063472002,-0.30736668281895796,1
2.44,-0.026308837939237457,1.3966800377675963,9.924949633620866,0.00048127105279482805,0.0005746916732434552,1.2505878142367843,-0.9971589002606139,0.07532680552793304,0.2849774410879242,0.6799533787224191,0.0,0.0,-0.7332553462225602,0.1595519367773879,0.1909615710792321,-0.3098464298044098,1,0.30400000000000005,-0.2,-0.2315452894071311,0,-0.09599999999999997,0.2,-0.2315452894071311,0,-0.260040573136927,-0.188435484291267,-0.3098464298044098,1
2.45,0.04056777088954037,1.5661541359157711,9.775008778500151,-0.0011284096647135998,-0.001491795863475227,1.2567442473158443,-0.9980267284282716,0.06279051952931314,0.2874666766435696,0.6845471059286887,0.0,0.0,-0.7289686274214114,0.14937293006220326,0.18902051335151998,-0.3123356653600552,1,0.32000000000000006,-0.2,-0.24122147477075268,0,-0.07999999999999996,0.2,-0.24122147477075268,0,-0.27495396912083114,-0.18507397020806304,-0.3123356653600552,1
2.46,-0.10855880213242762,1.6911596167859675,9.812014044846542,0.00036265252063569925,-0.0006707862547193519,1.2535323589909666,-0.9987369566060175,0.05024431817976966,0.28996382851487845,0.6891138083873484,0.0,0.0,-0.7246531301870467,0.1391703356297765,0.18720751868592225,-0.314832817231364,1,0.336,-0.2,-0.25182463258982846,0,-0.064,0.2,-0.25182463258982846,0,-0.2898239466856423,-0.1815253192071501,-0.314832817231364,1
2.47,0.0724122596046172,1.4155435184226859,9.770898203384634,0.00043825533712428197,0.002174420764644408,1.253436965420047,-0.9992894726405892,0.037690182669934534,0.2924673194472067,0.6936533058128049,0.0,0.0,-0.7203090248879069,0.12894576458803972,0.18552287337531326,-0.31733630816369224,1,0.35200000000000004,-0.2,-0.26318754473153216,0,-0.04799999999999999,0.2,-0.26318754473153216,0,-0.30464815768952663,-0.17779009166165818,-0.31733630816369224,1
2.48,0.005281027504096204,1.5454282207607326,9.731651796820119,-0.0011551176061269104,-8.940106765546392e-05,1.2563123937892922,-0.9996841892832999,0.025130095443337813,0.294975568182023,0.6981654189934725,0.0,0.0,-0.7159364830218313,0.11870083151528815,0.18396684344471684,-0.3198445568985085,1,0.36800000000000005,-0.2,-0.2751310112835145,0,-0.03199999999999997,0.2,-0.2751310112835145,0,-0.3194242612177178,-0.17386887740731718,-0.3198445568985085,1
2.49,0.04357402466185858,1.5948123245389203,10.07059147136186,0.0002461702585967689,-0.0014712606723200964,1.2506321624820806,-0.9999210442038161,0.012566039883352392,0.2974869904556663,0.7026499697988493,0.0,0.0,-0.7115356772092852,0.10843715420521595,0.1825396746092968,-0.3223559791721518,1,0.384,-0.2,-0.2874666766435695,0,-0.016000000000000014,0.2,-0.2874666766435695,0,-0.3341499239521803,-0.16976229564931344,-0.3223559791721518,1
2.5,-0.0606195092377316,1.5853362728262932,9.74594389368937,-0.00019343918638808439,0.001426608895207647,1.2594965289673177,-1.0,1.2246467991473532e-16,0.3,0.7071067811865475,0.0,0.0,-0.7071067811865476,0.09815635341145204,0.18124159223555683,-0.3248689887164855,1,0.0,-0.2,-0.3,0,-0.4,0.2,-0.3,0,-0.34882282054006086,-0.16547099486451242,-0.3248689887164855,1
2.5100000000000002,-0.13690716609938164,1.43553603477084,9.869724036496445,-0.0005423743720887043,-0.0002394879647310993,1.254583697980444,-0.9999210442038161,-0.012566039883352592,0.30251300954433374,0.7115356772092853,0.0,0.0,-0.7026499697988492,0.08786005259161961,0.18007280130575132,-0.32738199826081926,1,0.016000000000000014,-0.2,-0.28746667664356956,0,-0.384,0.2,-0.28746667664356956,0,-0.36344063396089626,-0.1609956526990536,-0.32738199826081926,1
2.52,0.10338121075239685,1.4416651937382972,9.770994006168625,0.0007210425561402415,-0.0002536112865038351,1.262848178726683,-0.9996841892832999,-0.02513009544333757,0.30502443181797695,0.7159364830218312,0.0,0.0,-0.6981654189934726,0.07754987765097687,0.17903348638551725,-0.32989342053446247,1,0.032,-0.2,-0.2751310112835145,0,-0.368,0.2,-0.2751310112835145,0,-0.37800105589249167,-0.15633697586134515,-0.32989342053446247,1
2.5300000000000002,-0.09230865017761408,1.5344233663206095,9.842488277740022,0.00017394710069771588,-0.0010155517099601158,1.2647433525528644,-0.9992894726405892,-0.037690182669934735,0.3075326805527933,0.7203090248879069,0.0,0.0,-0.6936533058128049,0.06722745668566633,0.17812381159472868,-0.33240166926927883,1,0.04799999999999999,-0.2,-0.2631875447315322,0,-0.35200000000000004,0.2,-0.2631875447315322,0,-0.39250178707543454,-0.1514957000104647,-0.33240166926927883,1
2.54,0.13467975360832485,1.6400764974284572,9.823779906056041,-0.0012156754239346461,-0.0001630340226662773,1.2563308903287727,-0.9987369566060175,-0.05024431817976942,0.31003617148512147,0.7246531301870466,0.0,0.0,-0.6891138083873485,0.056894419725620135,0.17734392058158038,-0.334905160201607,1,0.064,-0.2,-0.25182463258982846,0,-0.336,0.2,-0.25182463258982846,0,-0.40694053767617255,-0.1464725896399911,-0.334905160201607,1
2.5500000000000003,0.11473418846655048,1.7070926492873453,9.741416239563014,0.00010838324703166853,-0.0016043612516571256,1.2518225239269487,-0.9980267284282716,-0.06279051952931378,0.31253332335643047,0.7289686274214117,0.0,0.0,-0.6845471059286885,0.046552398477157475,0.17669393649990406,-0.337402312072916,1,0.08000000000000002,-0.2,-0.24122147477075268,0,-0.32,0.2,-0.24122147477075268,0,-0.42131502764860806,-0.14126843795728108,-0.337402312072916,1
2.56,0.05033812677570183,1.5639188773876895,9.604923691513163,0.0016690078291946631,-0.00010867639642520409,1.2539746882246572,-0.9971589002606139,-0.07532680552793279,0.3150225589120757,0.7332553462225601,0.0,0.0,-0.6799533787224192,0.03620302606532348,0.17617396198972107,-0.3398915476285612,1,0.096,-0.2,-0.23154528940713112,0,-0.30400000000000005,0.2,-0.23154528940713112,0,-0.43562298709413827,-0.13588406675821457,-0.3398915476285612,1
2.57,-0.011173710470223407,1.5359913176999802,9.775382129695902,0.00042868669131033575,0.0016328029216733863,1.253017005380174,-0.9961336091431725,-0.0878511965507429,0.31750230589752754,0.7375131173581738,0.0,0.0,-0.6753328081210246,0.025847936775994985,0.17578407916103428,-0.34237129461401306,1,0.11200000000000002,-0.2,-0.22294867572242105,0,-0.28800000000000003,0.2,-0.22294867572242105,0,-0.44986215662010437,-0.13032032629742113,-0.34237129461401306,1
2.58,0.10279984666020792,1.5220942197258818,9.814296824533223,0.0007788637386477385,-0.0004891320794102721,1.2564158001091432,-0.9949510169813002,-0.10036171485121473,0.31997099805144064,0.7417417727387391,0.0,0.0,-0.6706855765367201,0.015488765797810382,0.17552434958086197,-0.34483998676792615,1,0.128,-0.2,-0.21556720744979846,0,-0.272,0.2,-0.21556720744979846,0,-0.46403028769657295,-0.12457809515401619,-0.34483998676792615,1
2.59,0.16272084404812992,1.3494641146603903,9.713007000323643,-0.0001394486784171451,-0.0006955128601877404,1.2522015535039268,-0.9936113105200085,-0.1128563848734812,0.32242707609493804,0.745941145424182,0.0,0.0,-0.6660118674342518,0.005127148963955237,0.1753948142635159,-0.34729606481142355,1,0.144,-0.2,-0.20951729475339803,0,-0.256,0.2,-0.20951729475339803,0,-0.47812514301140424,-0.11865828009286372,-0.34729606481142355,1
2.6,0.18418419500656114,1.374882713906659,9.709552992867183,-0.0018924949038986037,2.1700577093526255e-05,1.2583907197707604,-0.9921147013144779,-0.12533323356430429,0.3248689887164855,0.7501110696304596,0.0,0.0,-0.6613118653236518,-0.005235277506157834,0.17539549366412416,-0.349737977432971,1,0.16000000000000003,-0.2,-0.20489434837048465,0,-0.24,0.2,-0.20489434837048465,0,-0.49214449682355244,-0.11256181592138598,-0.349737977432971,1
2.61,-0.03384119788552966,1.7219446409407055,9.601099094225239,0.0012425111910730005,0.000887187992428274,1.243848844397692,-0.9904614256966513,-0.13779029068463777,0.3272951935517325,0.7542513807361036,0.0,0.0,-0.6565857557529565,-0.015596877265262748,0.1755263876754015,-0.35216418226821805,1,0.17600000000000002,-0.2,-0.20177127492713112,0,-0.224,0.2,-0.20177127492713112,0,-0.5060861353145312,-0.10628966534194914,-0.35216418226821805,1
2.62,0.033128680091231155,1.590923295323642,9.875717673943475,-3.155292008125512e-05,0.0003419696990819823,1.2558216275028005,-0.9886517447379141,-0.15022558912075687,0.32970415815770343,0.7583619152887218,0.0,0.0,-0.6518337253008788,-0.025956014096643054,0.1757874756276662,-0.35457314687418895,1,0.192,-0.2,-0.2001973271571728,0,-0.20800000000000002,0.2,-0.2001973271571728,0,-0.5199478569380075,-0.09984281879983777,-0.35457314687418895,1
2.63,-0.04118490880673804,1.6983878606008926,9.539793821782386,0.0005031935172684961,0.00023947123825035813,1.2573073035954836,-0.986685944207868,-0.16263716519488353,0.3320943609807209,0.7624425110114478,0.0,0.0,-0.6470559615694443,-0.03631105217250592,0.176178716292104,-0.3569633496972065,1,0.20800000000000002,-0.2,-0.2001973271571728,0,-0.192,0.2,-0.2001973271571728,0,-0.5337274727674468,-0.09322229432685569,-0.3569633496972065,1
2.64,0.11950041249863529,1.7090700228661326,9.626128128740108,0.0005765231330734712,0.0014996577461322555,1.2526873063637507,-0.9845643345292053,-0.1750230589752761,0.3344642923174517,0.7664930068093498,0.0,0.0,-0.6422526531765844,-0.04666035631229962,0.17670004788727858,-0.3593332810339372,1,0.22400000000000003,-0.2,-0.20177127492713112,0,-0.176,0.2,-0.20177127492713112,0,-0.5474228068417709,-0.08642913738056436,-0.3593332810339372,1
2.65,-0.03582594636020862,1.5699401410698728,9.70030217812852,0.00023148392810777417,0.0010037028754434347,1.2598395850263506,-0.9822872507286887,-0.18738131458572432,0.3368124552684677,0.7705132427757891,0.0,0.0,-0.6374239897486899,0.24,0.2,-0.20489434837048462,0,0.24,-0.2,-0.20489434837048462,0,-0.16000000000000003,0.2,-0.20489434837048462,0,-0.16000000000000003,-0.2,-0.20489434837048462,0
2.66,0.14931897114285242,1.6145601555039242,9.61675916512727,0.001636324129945022,0.0008058330582700784,1.2568108982863162,-0.9798550523842469,-0.19970998051440725,0.3391373666837203,0.7745030601987339,0.0,0.0,-0.6325701619131244,0.256,0.2,-0.20951729475339803,0,0.256,-0.2,-0.20951729475339803,0,-0.14400000000000002,0.2,-0.20951729475339803,0,-0.14400000000000002,-0.2,-0.20951729475339803,0
2.67,-0.060492956102579314,1.7231797951462386,9.473785784067125,0.00153880051103691,0.00045492432482425034,1.2562730188528115,-0.9772681235681935,-0.21200710992205454,0.3414375580993284,0.7784623015670233,0.0,0.0,-0.6276913612907006,0.272,0.2,-0.2155672074497985,0,0.272,-0.2,-0.2155672074497985,0,-0.128,0.2,-0.2155672074497985,0,-0.128,-0.2,-0.2155672074497985,0
2.68,0.0465517920212936,1.6692402723188473,9.48429890669906,0.00034473076129880504,0.0010134237954842018,1.2617507134171881,-0.9745268727865771,-0.2242707609493812,0.3437115766650933,0.7823908105765881,0.0,0.0,-0.6227877804881126,0.288,0.2,-0.22294867572242105,0,0.288,-0.2,-0.22294867572242105,0,-0.11200000000000004,0.2,-0.22294867572242105,0,-0.11200000000000004,-0.2,-0.22294867572242105,0
2.69,0.0916585427940192,1.6987183161877812,9.39086165731599,0.0018212623121828067,-7.745094981867537e-05,1.265958222993183,-0.971631732914674,-0.23649899702372437,0.3459579860621487,0.7862884321366188,0.0,0.0,-0.6178596130903344,0.30400000000000005,0.2,-0.2315452894071311,0,0.30400000000000005,-0.2,-0.2315452894071311,0,-0.09599999999999997,0.2,-0.2315452894071311,0,-0.09599999999999997,-0.2,-0.2315452894071311,0
2.7,-0.04826480367033596,1.5231406827956093,9.554536974489173,9.464604805956951e-05,-0.0017372194103919814,1.2573087107105552,-0.9685831611286311,-0.24868988716485502,0.3481753674101716,0.7901550123756904,0.0,0.0,-0.6129070536529764,0.32000000000000006,0.2,-0.24122147477075268,0,0.20000000000000012,-0.20000000000000015,-0.3000000000000001,1,-0.2000000000000001,0.20000000000000012,-0.3000000000000001,1,-0.07999999999999996,-0.2,-0.24122147477075268,0
2.71,0.1340489236970363,1.5879640891721993,9.463300050685305,-8.754408161528665e-05,0.0005491138408136525,1.2563133675837668,-0.9653816388332739,-0.26084150628989683,0.35036232016357605,0.7939903986478353,0.0,0.0,-0.6079302976946055,0.336,0.2,-0.25182463258982846,0,0.1849049609807406,-0.20241846102124994,-0.3021869527534045,1,-0.21003704074744511,0.20257637261361755,-0.3021869527534045,1,-0.064,-0.2,-0.25182463258982846,0
2.72,-0.037972764518043836,1.6060190200010176,9.60939188878719,-0.00019637268015521494,0.00026835366914738446,1.2641900371057024,-0.9620276715860859,-0.2729519355173252,0.35251746299612957,0.797794439538571,0.0,0.0,-0.6029295416890247,0.35200000000000004,0.2,-0.26318754473153216,0,0.16978072332465544,-0.20464704622862756,-0.3043420955859581,1,-0.22004091421132993,0.20527866766202763,-0.3043420955859581,1,-0.04799999999999999,-0.2,-0.26318754473153216,0
2.73,0.26136875561517126,1.6265604217106138,9.624692697311227,-0.00011569935516440215,0.0012001932208226015,1.2578430803191125,-0.958521789017376,-0.2850192624699758,0.35463943467342685,0.8015669848708764,0.0,0.0,-0.597904983057519,0.36800000000000005,0.2,-0.2751310112835145,0,0.1546296753241972,-0.20668540370269406,-0.3064640672632553,1,-0.23001004066406505,0.2081064584215154,-0.3064640672632553,1,-0.03199999999999997,-0.2,-0.2751310112835145,0
2.74,0.030746308369548808,1.6747314759577967,9.441851919623128,-0.0004782603360855181,0.0005782642062260733,1.2655719552680704,-0.954864544746643,-0.2970415815770351,0.3567268949126757,0.805307885711122,0.0,0.0,-0.5928568201610592,0.384,0.2,-0.2874666766435695,0,0.1394542095054802,-0.20853321156317497,-0.30855152750250414,1,-0.23994284586501918,0.21105929835114,-0.30855152750250414,1,-0.016000000000000014,-0.2,-0.2874666766435695,0
2.75,0.08431621840625904,1.5017161345423462,9.429913010023114,-0.00019120823371469425,0.0012246496608352155,1.2513076348057406,-0.9510565162951536,-0.3090169943749473,0.3587785252292473,0.8090169943749473,0.0,0.0,-0.5877852522924732,0.0,0.2,-0.3,0,0.12425672225047882,-0.2101901780197886,-0.31060315781907577,1,-0.24983776130910473,0.2141367211632454,-0.31060315781907577,1,-0.4,-0.2,-0.3,0
2.7600000000000002,-0.009101153559163772,1.5596958016493305,9.358972011187245,0.0008394028111652197,0.00039423871806640033,1.2456114096795918,-0.9470983049947443,-0.3209436098072095,0.36079302976946054,0.812694164433094,0.0,0.0,-0.5826904796685761,0.016000000000000014,0.2,-0.28746667664356956,0,0.10903961341860392,-0.21165604141832328,-0.312617662359289,1,-0.25969322447446885,0.21733824089709547,-0.312617662359289,1,-0.384,-0.2,-0.28746667664356956,0
2.77,-0.053936679126592224,1.5949484205192486,9.485321707326838,0.0008234434280991456,-0.0007601455619528528,1.2614118666291478,-0.9429905358928644,-0.33281954452298673,0.36276913612907,0.8163392507171839,0.0,0.0,-0.5775727034222676,0.032,0.2,-0.2751310112835145,0,0.09380528596774293,-0.21293057028195572,-0.3145937687188985,1,-0.269507679069229,0.22066335199561066,-0.3145937687188985,1,-0.368,-0.2,-0.2751310112835145,0
2.7800000000000002,0.0114097014508445,1.583480358754308,9.328512929548385,0.0015476476906915364,0.001855571358409827,1.2585639611453976,-0.9387338576538741,-0.3446429231745172,0.3647055961569444,0.8199521093254524,0.0,0.0,-0.5724321255945908,0.04799999999999999,0.2,-0.2631875447315322,0,0.07855614557480228,-0.21401356334780325,-0.3165302287467729,1,-0.27927957527723185,0.22411152938520296,-0.3165302287467729,1,-0.35200000000000004,-0.2,-0.2631875447315322,0
2.79,-0.11183594827643073,1.5327145413323977,9.477958878607282,-8.323922013592232e-05,-0.00016799763133895258,1.2508113287532212,-0.9343289424566121,-0.3564118787132506,0.3666011867434251,0.8235325976284273,0.0,0.0,-0.5672689491267566,0.064,0.2,-0.25182463258982846,0,0.06329460025582419,-0.21490484959870648,-0.3184258193332536,1,-0.2890073700027868,0.22768222855868958,-0.3184258193332536,1,-0.336,-0.2,-0.25182463258982846,0
2.8000000000000003,0.11327995579766444,1.6252873296717456,9.34377728768837,-0.0013066936550806397,-0.0022895568318425387,1.2531296206141036,-0.9297764858882512,-0.3681245526846783,0.36845471059286894,0.8270805742745619,0.0,0.0,-0.5620833778521305,0.08000000000000002,0.2,-0.24122147477075268,0,0.04802305998573035,-0.21560428829023442,-0.3202793431826974,1,-0.2986895271143391,0.23137488566127867,-0.3202793431826974,1,-0.32,-0.2,-0.24122147477075268,0
2.81,-0.025269022991935515,1.6504236770498177,9.358746461120992,-0.00023545670763854085,-0.0010150934183522525,1.262267367811433,-0.925077206834458,-0.37977909552180117,0.3702649969798849,0.8305958991958127,0.0,0.0,-0.556875616488188,0.096,0.2,-0.23154528940713112,0,0.032743936317764816,-0.21611176897290918,-0.3220896295697134,1,-0.30832451768704056,0.23518891757960672,-0.3220896295697134,1,-0.30400000000000005,-0.2,-0.23154528940713112,0
2.82,-0.11205522968086995,1.5080151387936076,9.46843430172727,0.0014893083827521802,0.00038350032566428514,1.2529398110137928,-0.9202318473658705,-0.39137366683720215,0.37203090248879067,0.8340784336131711,0.0,0.0,-0.5516458706284304,0.11200000000000002,0.2,-0.22294867572242105,0,0.017459642002675038,-0.21642721150964833,-0.32385553507861914,1,-0.3179108202441881,0.2391237220338202,-0.32385553507861914,1,-0.28800000000000003,-0.2,-0.22294867572242105,0
2.83,0.07194039352799063,1.4679942186594646,9.351077682925025,0.0012755345745436941,-0.0006687425910762301,1.2555982744644714,-0.9152411726209176,-0.4029064357136625,0.3737513117358174,0.8375280400421417,0.0,0.0,-0.5463943467342691,0.128,0.2,-0.21556720744979846,0,0.002172590607713798,-0.2165505660884185,-0.32557594432564585,1,-0.3274469209974802,0.2431786776726822,-0.32557594432564585,1,-0.272,-0.2,-0.21556720744979846,0
